"rowid","label","word"
5619,"1","youthful"
5619,"1","impetuosity"
5619,"1","didnt"
5619,"1","feel"
5619,"1","sl"
5619,"1","won"
5619,"1","incredibly"
5620,"0","damn"
5620,"0","life"
5620,"0","sip"
5620,"0","lol"
5620,"0","times"
5620,"0","bro"
5621,"1","damn"
5621,"1","au"
5621,"1","gratin"
5622,"1","damn"
5622,"1","people"
5622,"1","days"
5622,"1","dangerous"
5622,"1","drivers"
5623,"0","damn"
5623,"0","party"
5623,"0","boy"
5623,"0","miss"
5623,"0","days"
5624,"0","damn"
5624,"0","pilots"
5624,"0","autotune"
5624,"0","shit"
5624,"0","hand"
5624,"0","lol"
5625,"0","damn"
5625,"0","riffner"
5625,"0","sounds"
5625,"0","rly"
5625,"0","fun"
5626,"0","damn"
5626,"0","skippy"
5627,"0","damn"
5627,"0","free"
5627,"0","wifi"
5627,"0","everyday"
5627,"0","lol"
5628,"0","damn"
5628,"0","im"
5628,"0","run"
5628,"0","beastsoftheeastcom"
5629,"0","damn"
5630,"0","damn"
5631,"0","damn"
5631,"0","mighty"
5631,"0","fine"
5631,"0","word"
5632,"1","damn"
5632,"1","wi"
5633,"0","damn"
5633,"0","mami"
5634,"0","damn"
5635,"0","damn"
5635,"0","whats"
5635,"0","friends"
5635,"0","business"
5635,"0","free"
5635,"0","shit"
5636,"0","damn"
5636,"0","dont"
5636,"0","cheese"
5636,"0","gonna"
5636,"0","release"
5636,"0","rudolf"
5636,"0","itunes"
5636,"0","grab"
5636,"0","xmas"
5637,"0","damn"
5638,"0","damn"
5639,"0","damn"
5639,"0","guess"
5639,"0","diff"
5639,"0","bt"
5639,"0","pain"
5639,"0","pain"
5639,"0","pulled"
5639,"0","snl"
5639,"0","couple"
5639,"0","weeks"
5639,"0","ago"
5639,"0","autotune"
5640,"0","damn"
5640,"0","badass"
5640,"0","crosstrain"
5640,"0","muay"
5640,"0","thai"
5641,"0","damn"
5641,"0","rite"
5641,"0","david"
5641,"0","gnome"
5642,"0","damn"
5642,"0","rooster"
5642,"0","night"
5642,"0","ill"
5642,"0","picture"
5642,"0","righ"
5642,"0","im"
5642,"0","shotgun"
5642,"0","blowing"
5642,"0","ass"
5643,"0","damn"
5643,"0","savitto"
5643,"0","mostest"
5643,"0","alright"
5644,"0","damn"
5644,"0","shame"
5644,"0","specially"
5644,"0","uncut"
5644,"0","dope"
5645,"0","damn"
5645,"0","shaq"
5645,"0","hear"
5645,"0","guy"
5645,"0","bless"
5645,"0","soul"
5645,"0","rest"
5645,"0","assured"
5645,"0","prayers"
5645,"0","ur"
5645,"0","fam"
5646,"0","damn"
5646,"0","skippy"
5646,"0","trippy"
5647,"0","damn"
5647,"0","skippy"
5648,"1","damn"
5648,"1","skippy"
5649,"1","damn"
5649,"1","skippy"
5649,"1","demand"
5649,"1","leave"
5649,"1","meet"
5649,"1","blendmom"
5650,"1","damn"
5650,"1","skippy"
5650,"1","dead"
5650,"1","times"
5651,"0","damn"
5651,"0","skippy"
5651,"0","locus"
5651,"0","hordes"
5651,"0","watch"
5651,"0","btw"
5651,"0","samba"
5651,"0","de"
5651,"0","amigo"
5651,"0","wii"
5651,"0","week"
5651,"0","fun"
5652,"1","damn"
5652,"1","son"
5653,"0","damn"
5653,"0","son"
5653,"0","google"
5653,"0","reader"
5653,"0","aint"
5653,"0","reading"
5653,"0","writing"
5654,"0","damn"
5654,"0","son"
5654,"0","wanna"
5654,"0","bring"
5654,"0","kids"
5654,"0","lol"
5654,"0","nice"
5654,"0","wait"
5655,"0","damn"
5655,"0","son"
5655,"0","time"
5655,"0","break"
5655,"0","ouch"
5656,"0","damn"
5656,"0","son"
5656,"0","drive"
5656,"0","tank"
5656,"0","costs"
5657,"0","damn"
5657,"0","son"
5657,"0","jeffstaple"
5657,"0","status"
5658,"0","damn"
5658,"0","son"
5658,"0","foos"
5658,"0","ill"
5658,"0","swing"
5658,"0","tonite"
5658,"0","football"
5658,"0","peanuts"
5658,"0","foos"
5659,"0","damn"
5659,"0","son"
5659,"0","congrats"
5659,"0","box"
5659,"0","hamburgers"
5660,"0","damn"
5660,"0","son"
5660,"0","cool"
5660,"0","dee"
5660,"0","joint"
5660,"0","rocking"
5660,"0","mixtape"
5660,"0","tho"
5660,"0","fire"
5660,"0","coming"
5661,"0","damn"
5661,"0","hear"
5662,"0","damn"
5662,"0","sounds"
5662,"0","painful"
5662,"0","lol"
5663,"1","damn"
5663,"1","straight"
5664,"0","damn"
5664,"0","straight"
5664,"0","tom"
5664,"0","lulz"
5665,"1","damn"
5665,"1","straight"
5666,"1","damn"
5666,"1","straight"
5666,"1","ft"
5666,"1","play"
5666,"1","barbarella"
5666,"1","id"
5666,"1","rose"
5666,"1","mcgowan"
5667,"0","damn"
5667,"0","straight"
5668,"0","damn"
5668,"0","straight"
5668,"0","phil"
5668,"0","ive"
5668,"0","dozens"
5668,"0","times"
5668,"0","blood"
5668,"0","flowing"
5669,"0","damn"
5669,"0","straight"
5670,"1","damn"
5670,"1","straight"
5671,"0","damn"
5671,"0","straight"
5671,"0","ipod"
5672,"0","damn"
5672,"0","straight"
5673,"0","damn"
5673,"0","straight"
5673,"0","momma"
5673,"0","kiss"
5673,"0","sweater"
5673,"0","oo"
5674,"0","damn"
5674,"0","straight"
5674,"0","happy"
5674,"0","birthday"
5674,"0","maddie"
5674,"0","xoxoxo"
5675,"1","damn"
5675,"1","straight"
5675,"1","danie"
5675,"1","epic"
5675,"1","rap"
5675,"1","party"
5675,"1","break"
5676,"1","damn"
5676,"1","straight"
5677,"0","damn"
5677,"0","straight"
5677,"0","guys"
5677,"0","alive"
5678,"0","damn"
5678,"0","straightif"
5678,"0","banks"
5678,"0","billion"
5678,"0","hoard"
5678,"0","wouldnt"
5678,"0","idea"
5678,"0","hoard"
5679,"0","damn"
5679,"0","technology"
5679,"0","dont"
5679,"0","wtf"
5679,"0","lol"
5680,"0","damn"
5680,"0","mo"
5680,"0","stop"
5680,"0","bitin"
5680,"0","shit"
5680,"0","lol"
5681,"1","damn"
5681,"1","lot"
5681,"1","money"
5681,"1","tickets"
5681,"1","guess"
5681,"1","girl"
5682,"0","damn"
5682,"0","close"
5683,"0","damn"
5683,"0","cold"
5683,"0","havent"
5683,"0","snowstorm"
5683,"0","snow"
5684,"1","damn"
5684,"1","fucked"
5684,"1","hawthorne"
5685,"0","damn"
5685,"0","lil"
5685,"0","brother"
5685,"0","hes"
5685,"0","lbs"
5686,"0","damn"
5686,"0","favorite"
5686,"0","ep"
5686,"0","click"
5686,"0","bugs"
5686,"0","shit"
5686,"0","beat"
5686,"0","outta"
5686,"0","click"
5686,"0","babies"
5686,"0","asleep"
5686,"0","classic"
5687,"0","damn"
5687,"0","codebut"
5687,"0","stdout"
5687,"0","tty"
5687,"0","output"
5687,"0","streams"
5688,"1","damn"
5688,"1","caller"
5688,"1","id"
5689,"0","damn"
5689,"0","purely"
5689,"0","awesome"
5690,"1","damn"
5690,"1","shady"
5690,"1","false"
5690,"1","report"
5691,"0","damn"
5691,"0","shit"
5691,"0","gonna"
5691,"0","pack"
5691,"0","spam"
5692,"0","damn"
5692,"0","sounds"
5692,"0","love"
5692,"0","hush"
5692,"0","puppies"
5693,"0","damn"
5693,"0","sounds"
5693,"0","french"
5693,"0","toast"
5693,"0","creamy"
5693,"0","peanut"
5693,"0","butter"
5693,"0","real"
5693,"0","maple"
5693,"0","syrup"
5693,"0","damn"
5693,"0","im"
5693,"0","hungry"
5694,"0","damn"
5694,"0","sounds"
5694,"0","kinda"
5694,"0","scheduleyou"
5694,"0","coming"
5695,"0","damn"
5695,"0","sounds"
5695,"0","fat"
5695,"0","reading"
5695,"0","haha"
5696,"1","damn"
5696,"1","store"
5696,"1","krystle"
5697,"1","damn"
5697,"1","sucks"
5698,"0","damn"
5698,"0","sucks"
5698,"0","lol"
5699,"0","damn"
5699,"0","sucks"
5700,"0","damn"
5700,"0","sucks"
5700,"0","types"
5700,"0","people"
5700,"0","force"
5700,"0","hurthelpstand"
5700,"0","watch"
5701,"1","damn"
5701,"1","sucksi"
5701,"1","hope"
5702,"0","damn"
5702,"0","sux"
5703,"0","damn"
5703,"0","lol"
5704,"0","damn"
5704,"0","fast"
5704,"0","woman"
5704,"0","didnt"
5704,"0","finsh"
5704,"0","post"
5705,"0","damn"
5705,"0","supposed"
5705,"0","reply"
5705,"0","ill"
5705,"0","couple"
5706,"0","damn"
5706,"0","crazy"
5706,"0","youve"
5706,"0","joy"
5706,"0","cinnamon"
5706,"0","toast"
5706,"0","crunch"
5706,"0","apple"
5706,"0","pie"
5706,"0","sheds"
5706,"0","tear"
5707,"0","damn"
5707,"0","frickin"
5707,"0","wack"
5707,"0","hope"
5707,"0","paid"
5707,"0","nicely"
5708,"0","damn"
5708,"0","nice"
5709,"0","damn"
5709,"0","consequences"
5710,"0","damn"
5710,"0","era"
5710,"0","huh"
5710,"0","favorite"
5710,"0","studio"
5710,"0","moving"
5710,"0","gotta"
5710,"0","classic"
5710,"0","session"
5710,"0","move"
5711,"0","damn"
5711,"0","ill"
5711,"0","link"
5712,"0","damn"
5712,"0","talk"
5713,"0","damn"
5713,"0","females"
5713,"0","lol"
5713,"0","fun"
5713,"0","thoughh"
5714,"0","damn"
5714,"0","xmas"
5714,"0","party"
5714,"0","home"
5714,"0","playing"
5715,"0","damn"
5715,"0","cute"
5715,"0","puppies"
5715,"0","gadgets"
5715,"0","lost"
5716,"1","damn"
5716,"1","jets"
5716,"1","hears"
5716,"1","hoping"
5716,"1","happier"
5716,"1","fucks"
5716,"1","future"
5716,"1","blinks"
5717,"0","damn"
5717,"0","islands"
5718,"1","damn"
5718,"1","mythbuster"
5718,"1","guys"
5718,"1","lives"
5718,"1","alameda"
5718,"1","crazy"
5719,"0","damn"
5719,"0","pesky"
5719,"0","pirates"
5720,"1","damn"
5720,"1","tj"
5720,"1","called"
5720,"1","songs"
5721,"0","damn"
5721,"0","trust"
5721,"0","times"
5721,"0","hard"
5721,"0","lol"
5721,"0","recession"
5721,"0","mangim"
5721,"0","saving"
5721,"0","dough"
5721,"0","blowin"
5721,"0","yearswhere"
5721,"0","nostalga"
5722,"0","damn"
5722,"0","twitter"
5722,"0","sheez"
5723,"0","damn"
5723,"0","ur"
5723,"0","single"
5723,"0","malt"
5723,"0","blend"
5724,"0","damn"
5724,"0","twitter"
5724,"0","lol"
5725,"0","damn"
5725,"0","hella"
5725,"0","racist"
5725,"0","dissin"
5725,"0","ur"
5725,"0","date"
5726,"0","damn"
5726,"0","ur"
5726,"0","vegas"
5726,"0","super"
5726,"0","trucker"
5726,"0","truckingroostercom"
5727,"0","damn"
5727,"0","vness"
5727,"0","finesse"
5728,"0","damn"
5728,"0","invite"
5728,"0","homes"
5729,"1","damn"
5729,"1","bwnt"
5729,"1","headed"
5729,"1","tonight"
5730,"0","damn"
5730,"0","missing"
5731,"0","damn"
5731,"0","happened"
5732,"1","damn"
5732,"1","hell"
5732,"1","deal"
5732,"1","drama"
5732,"1","queens"
5732,"1","coming"
5732,"1","woodwork"
5733,"0","damn"
5734,"0","damn"
5735,"0","damn"
5735,"0","fuck"
5735,"0","drake"
5736,"0","damn"
5736,"0","ya"
5736,"0","lady"
5736,"0","movement"
5737,"1","damn"
5737,"1","fire"
5737,"1","wall"
5737,"1","myspace"
5738,"0","damn"
5738,"0","ya"
5738,"0","follwoing"
5739,"0","damn"
5739,"0","yo"
5739,"0","fb"
5739,"0","status"
5739,"0","drama"
5739,"0","intense"
5739,"0","neeci"
5739,"0","missed"
5739,"0","dont"
5739,"0","forget"
5739,"0","write"
5739,"0","bon"
5739,"0","voyage"
5739,"0","riva"
5739,"0","derci"
5739,"0","sayonara"
5740,"0","damn"
5740,"0","youre"
5740,"0","cool"
5741,"0","damn"
5741,"0","watch"
5741,"0","brian"
5741,"0","regan"
5741,"0","clips"
5741,"0","entire"
5741,"0","lunch"
5741,"0","break"
5742,"0","damn"
5742,"0","damn"
5742,"0","galactus"
5742,"0","mm"
5742,"0","hope"
5742,"0","happy"
5742,"0","wife"
5742,"0","bitches"
5742,"0","blaming"
5743,"0","damn"
5743,"0","soulstealing"
5743,"0","internet"
5743,"0","comics"
5743,"0","leave"
5743,"0","house"
5743,"0","qc"
5743,"0","officially"
5743,"0","overtaken"
5743,"0","brain"
5744,"0","damn"
5744,"0","total"
5744,"0","lack"
5744,"0","winter"
5745,"0","damn"
5745,"0","broads"
5745,"0","talk"
5745,"0","gay"
5745,"0","shit"
5745,"0","yo"
5746,"1","damn"
5746,"1","comics"
5746,"1","oo"
5746,"1","school"
5746,"1","morning"
5747,"1","damn"
5747,"1","season"
5747,"1","premire"
5747,"1","month"
5747,"1","ago"
5748,"0","damn"
5748,"0","stealing"
5748,"0","heat"
5749,"0","damn"
5749,"0","home"
5749,"0","late"
5750,"0","damn"
5750,"0","fast"
5750,"0","deal"
5750,"0","props"
5751,"0","damn"
5751,"0","guys"
5752,"1","damn"
5752,"1","hater"
5752,"1","lol"
5753,"1","damn"
5753,"1","ordinary"
5753,"1","sucks"
5753,"1","ass"
5753,"1","lol"
5754,"0","damn"
5754,"0","damn"
5754,"0","youwait"
5754,"0","thehell"
5754,"0","youhave"
5754,"0","chocolate"
5754,"0","eclairs"
5754,"0","japani"
5754,"0","bet"
5754,"0","jamican"
5754,"0","beef"
5754,"0","patties"
5754,"0","pooey"
5755,"0","damn"
5755,"0","lost"
5755,"0","players"
5755,"0","ny"
5755,"0","sports"
5755,"0","teams"
5755,"0","yankees"
5755,"0","gonna"
5755,"0","force"
5755,"0","reckoned"
5756,"1","damn"
5756,"1","overload"
5756,"1","issues"
5757,"0","damn"
5757,"0","pinot"
5757,"0","noir"
5757,"0","grapey"
5757,"0","goodness"
5758,"0","damn"
5758,"0","time"
5758,"0","throwed"
5758,"0","joint"
5758,"0","swear"
5758,"0","homie"
5758,"0","sitting"
5759,"0","damn"
5759,"0","accepted"
5759,"0","stephbarnard"
5760,"1","damn"
5760,"1","hell"
5760,"1","hopes"
5760,"1","talking"
5760,"1","daley"
5761,"0","damn"
5761,"0","list"
5761,"0","dont"
5762,"0","damn"
5763,"0","damn"
5763,"0","woke"
5763,"0","damnit"
5763,"0","baby"
5763,"0","pl"
5763,"0","ase"
5763,"0","respect"
5763,"0","happy"
5764,"0","damn"
5764,"0","sick"
5765,"0","damn"
5765,"0","sharing"
5765,"0","theme"
5765,"0","song"
5765,"0","monkees"
5765,"0","stuck"
5765,"0","heads"
5765,"0","hey"
5765,"0","hey"
5765,"0","monkees"
5766,"0","damn"
5766,"0","freakin"
5766,"0","dave"
5766,"0","tweet"
5766,"0","daywtf"
5766,"0","wtf"
5767,"0","damn"
5767,"0","miss"
5767,"0","talking"
5767,"0","msn"
5768,"0","damn"
5768,"0","iphone"
5768,"0","camera"
5768,"0","wife"
5768,"0","love"
5769,"1","damn"
5769,"1","evil"
5769,"1","minute"
5769,"1","ipa"
5769,"1","beckoning"
5769,"1","fridge"
5770,"1","damn"
5770,"1","fat"
5770,"1","turkey"
5770,"1","profile"
5770,"1","pic"
5770,"1","measure"
5771,"1","damn"
5771,"1","hardcore"
5771,"1","legs"
5771,"1","complaining"
5771,"1","simple"
5771,"1","walk"
5771,"1","yesterday"
5771,"1","ive"
5771,"1","neglected"
5771,"1","winter"
5772,"1","damn"
5772,"1","jedi"
5772,"1","mind"
5772,"1","tricks"
5773,"1","damn"
5773,"1","phoneseven"
5774,"0","damn"
5774,"0","yankees"
5775,"0","damn"
5775,"0","yankees"
5775,"0","vgfyp"
5776,"0","damn"
5777,"0","damn"
5778,"0","damn"
5778,"0","people"
5778,"0","dutch"
5778,"0","vmug"
5778,"0","ive"
5778,"0","people"
5779,"0","damn"
5779,"0","hate"
5779,"0","miss"
5779,"0","im"
5779,"0","vegas"
5780,"1","damn"
5780,"1","break"
5780,"1","bread"
5781,"0","damn"
5781,"0","tomorrow"
5782,"0","damn"
5782,"0","dont"
5782,"0","worry"
5782,"0","maines"
5782,"0","livejouranl"
5782,"0","records"
5782,"0","posts"
5782,"0","video"
5783,"0","damn"
5783,"0","job"
5784,"1","damn"
5784,"1","ill"
5784,"1","wait"
5784,"1","month"
5784,"1","send"
5784,"1","mine"
5784,"1","critique"
5784,"1","lol"
5785,"0","damn"
5785,"0","guess"
5785,"0","cough"
5785,"0","cough"
5785,"0","smiling"
5786,"1","damn"
5786,"1","pole"
5786,"1","game"
5786,"1","chicks"
5786,"1","isum"
5786,"1","st"
5786,"1","ima"
5786,"1","pole"
5786,"1","game"
5786,"1","start"
5786,"1","lmao"
5787,"0","damn"
5787,"0","fail"
5788,"0","damn"
5788,"0","lived"
5788,"0","capture"
5788,"0","weddings"
5788,"0","herenot"
5788,"0","snowing"
5789,"0","damn"
5789,"0","cold"
5789,"0","plug"
5789,"0","car"
5789,"0","rough"
5789,"0","hrs"
5789,"0","sunlight"
5790,"0","damn"
5790,"0","breath"
5790,"0","stopped"
5790,"0","youd"
5791,"0","damn"
5791,"0","time"
5791,"0","correct"
5791,"0","promise"
5792,"0","damn"
5792,"0","nice"
5792,"0","computer"
5792,"0","yeah"
5792,"0","model"
5793,"0","damn"
5793,"0","nice"
5793,"0","hear"
5793,"0","playing"
5793,"0","missing"
5793,"0","game"
5793,"0","xaero"
5793,"0","grunt"
5793,"0","laughgt"
5793,"0","grrhaha"
5794,"0","damn"
5794,"0","afraid"
5794,"0","youd"
5795,"0","damn"
5795,"0","time"
5796,"0","damn"
5796,"0","remember"
5796,"0","people"
5796,"0","call"
5796,"0","benyl"
5796,"0","forgot"
5796,"0","detail"
5797,"1","damn"
5797,"1","putting"
5797,"1","chocolate"
5797,"1","cake"
5797,"1","shame"
5798,"0","damn"
5798,"0","dome"
5799,"0","damn"
5799,"0","told"
5799,"0","snow"
5799,"0","germanynow"
5799,"0","im"
5799,"0","ready"
5799,"0","anymore"
5799,"0","lol"
5800,"1","damn"
5800,"1","sounds"
5800,"1","heart"
5800,"1","attack"
5800,"1","inducing"
5800,"1","combo"
5801,"0","damn"
5801,"0","rid"
5801,"0","badge"
5801,"0","stays"
5801,"0","tip"
5802,"0","damn"
5802,"0","alot"
5802,"0","lights"
5803,"1","damn"
5803,"1","deadly"
5803,"1","em"
5803,"1","coming"
5804,"1","damn"
5804,"1","twitpic"
5804,"1","shizzle"
5805,"0","damn"
5805,"0","jordans"
5805,"0","personal"
5805,"0","assistant"
5805,"0","im"
5805,"0","wont"
5805,"0","anymore"
5806,"0","damn"
5806,"0","episode"
5807,"1","damn"
5807,"1","hoping"
5807,"1","giving"
5807,"1","news"
5808,"0","damn"
5809,"0","damn"
5809,"0","plug"
5810,"0","damn"
5810,"0","cold"
5810,"0","reason"
5810,"0","im"
5810,"0","kids"
5811,"0","damn"
5811,"0","degrees"
5811,"0","uk"
5811,"0","feel"
5811,"0","cold"
5811,"0","feel"
5811,"0","dude"
5812,"0","damn"
5812,"0","im"
5812,"0","mad"
5812,"0","left"
5812,"0","lol"
5813,"1","damn"
5814,"1","damn"
5814,"1","buy"
5814,"1","bitchy"
5815,"0","damn"
5815,"0","youll"
5815,"0","telling"
5815,"0","rumple"
5815,"0","bailey"
5815,"0","isnt"
5815,"0","documentary"
5816,"0","damn"
5816,"0","nice"
5816,"0","site"
5816,"0","update"
5817,"0","damn"
5817,"0","beautiful"
5817,"0","car"
5818,"0","damn"
5818,"0","ny"
5818,"0","resolution"
5818,"0","didnt"
5818,"0","lol"
5819,"0","damn"
5819,"0","rt"
5819,"0","orbitcast"
5819,"0","kids"
5819,"0","stuff"
5819,"0","launching"
5819,"0","sirius"
5819,"0","xm"
5819,"0","kids"
5819,"0","live"
5819,"0","xds"
5820,"0","damn"
5820,"0","ah"
5820,"0","rusty"
5820,"0","danny"
5820,"0","stark"
5820,"0","frequent"
5820,"0","vegas"
5820,"0","occasion"
5821,"0","damn"
5821,"0","snow"
5821,"0","everythi"
5821,"0","fixed"
5821,"0","normal"
5822,"1","damn"
5822,"1","didnt"
5822,"1","coming"
5822,"1","lt"
5822,"1","btw"
5823,"1","damn"
5823,"1","dont"
5823,"1","visit"
5823,"1","country"
5823,"1","doesnt"
5823,"1","passport"
5823,"1","smile"
5823,"1","cabo"
5824,"0","damn"
5824,"0","dude"
5824,"0","gonna"
5824,"0","alright"
5825,"0","damn"
5825,"0","gonna"
5825,"0","miss"
5825,"0","meet"
5825,"0","dc"
5825,"0","fun"
5825,"0","broadcast"
5825,"0","blogtv"
5825,"0","fun"
5825,"0","tonight"
5826,"0","damn"
5826,"0","im"
5826,"0","week"
5827,"0","damn"
5827,"0","ive"
5827,"0","reformatted"
5827,"0","drive"
5827,"0","times"
5827,"0","eventually"
5827,"0","read"
5827,"0","time"
5828,"0","damn"
5828,"0","wrong"
5828,"0","word"
5828,"0","night"
5828,"0","blacktionary"
5829,"0","damn"
5829,"0","lost"
5829,"0","alyssa"
5829,"0","decided"
5829,"0","patds"
5829,"0","cd"
5829,"0","isnt"
5829,"0","bad"
5830,"0","damn"
5830,"0","left"
5830,"0","kahala"
5830,"0","dark"
5830,"0","glow"
5830,"0","stick"
5830,"0","security"
5830,"0","kick"
5830,"0","girls"
5831,"0","damn"
5831,"0","call"
5831,"0","hookup"
5831,"0","lol"
5832,"0","damn"
5832,"0","talk"
5832,"0","peeps"
5832,"0","venturing"
5832,"0","lameness"
5832,"0","prevailed"
5832,"0","eff"
5832,"0","online"
5832,"0","talk"
5832,"0","isht"
5833,"0","damn"
5833,"0","compile"
5833,"0","irogs"
5833,"0","civil"
5833,"0","firm"
5833,"0","discovery"
5833,"0","sorts"
5833,"0","tiresome"
5833,"0","gl"
5833,"0","attys"
5833,"0","staff"
5834,"0","damn"
5834,"0","morn"
5835,"0","damn"
5835,"0","malleshwaram"
5835,"0","atleast"
5835,"0","hr"
5835,"0","screw"
5835,"0","time"
5835,"0","blast"
5836,"0","damn"
5836,"0","ill"
5836,"0","prolly"
5836,"0","woopin"
5836,"0","challet"
5836,"0","basque"
5836,"0","im"
5837,"1","damn"
5837,"1","lol"
5837,"1","hot"
5837,"1","lesbian"
5837,"1","sex"
5837,"1","nekked"
5837,"1","girl"
5837,"1","girl"
5837,"1","free"
5837,"1","porn"
5838,"0","damn"
5838,"0","reschedule"
5838,"0","game"
5838,"0","night"
5838,"0","busy"
5838,"0","people"
5839,"0","damn"
5839,"0","im"
5839,"0","craving"
5839,"0","tweeting"
5840,"1","damn"
5840,"1","raise"
5840,"1","hand"
5840,"1","question"
5841,"0","damn"
5841,"0","ill"
5841,"0","whos"
5841,"0","trained"
5841,"0","somethingwait"
5841,"0","wife"
5841,"0","trained"
5841,"0","idea"
5842,"0","damn"
5842,"0","missed"
5842,"0","fam"
5842,"0","cool"
5843,"0","damn"
5843,"0","tired"
5844,"1","damn"
5844,"1","crazy"
5844,"1","wont"
5844,"1","hit"
5844,"1","city"
5844,"1","til"
5844,"1","blocks"
5844,"1","spot"
5845,"0","damn"
5845,"0","fixed"
5845,"0","twitter"
5845,"0","website"
5845,"0","knacker"
5845,"0","proper"
5845,"0","westcountry"
5846,"0","damn"
5846,"0","saturday"
5846,"0","echoplex"
5846,"0","ur"
5847,"0","damn"
5847,"0","youre"
5847,"0","taking"
5847,"0","tomorrow"
5847,"0","sad"
5847,"0","leave"
5847,"0","sounds"
5847,"0","pretty"
5847,"0","busy"
5847,"0","week"
5847,"0","half"
5847,"0","tho"
5847,"0","twittered"
5848,"0","damn"
5848,"0","craft"
5848,"0","mafia"
5849,"0","damn"
5849,"0","intense"
5850,"1","damn"
5850,"1","ur"
5850,"1","twitmance"
5850,"1","ass"
5851,"0","damn"
5852,"0","damn"
5852,"0","envy"
5852,"0","ur"
5852,"0","bandwidth"
5853,"0","damn"
5853,"0","thinking"
5853,"0","cablazo"
5853,"0","morning"
5854,"0","damn"
5854,"0","pick"
5855,"0","damn"
5855,"0","plane"
5855,"0","crash"
5855,"0","bueno"
5856,"0","damn"
5856,"0","teach"
5856,"0","awesome"
5857,"0","damn"
5857,"0","stay"
5857,"0","home"
5857,"0","call"
5857,"0","nite"
5858,"0","damn"
5858,"0","caught"
5858,"0","im"
5858,"0","crazy"
5858,"0","jealous"
5859,"1","damni"
5859,"1","guess"
5859,"1","life"
5859,"1","hahahahahha"
5860,"0","damnim"
5860,"0","totally"
5860,"0","food"
5860,"0","aroused"
5860,"0","hot"
5861,"0","damnyour"
5861,"0","coworkers"
5861,"0","classy"
5862,"0","damnbird"
5862,"0","flu"
5862,"0","acting"
5863,"0","damnit"
5863,"0","finally"
5863,"0","listen"
5863,"0","hot"
5863,"0","online"
5863,"0","link"
5864,"0","damnjust"
5864,"0","bad"
5864,"0","luck"
5864,"0","boy"
5864,"0","hope"
5865,"0","damnlemme"
5865,"0","lol"
5865,"0","im"
5865,"0","waay"
5865,"0","cathyrnmarie"
5865,"0","hah"
5865,"0","haaha"
5866,"0","damnu"
5866,"0","thatlolhow"
5867,"1","damnwish"
5867,"1","write"
5867,"1","script"
5867,"1","upgrade"
5868,"0","damndat"
5868,"0","scaryim"
5868,"0","movin"
5868,"0","da"
5868,"0","southsidehow"
5868,"0","ova"
5868,"0","idk"
5868,"0","im"
5868,"0","leavin"
5868,"0","lil"
5868,"0","life"
5868,"0","heredisz"
5868,"0","craziitearsz"
5869,"0","damnim"
5869,"0","tired"
5869,"0","reading"
5869,"0","shitwe"
5869,"0","gotta"
5869,"0","bday"
5869,"0","shot"
5869,"0","sat"
5870,"0","damnimpressive"
5871,"0","damnwolfmother"
5871,"0","idea"
5871,"0","rest"
5871,"0","bands"
5871,"0","velvet"
5871,"0","revolver"
5871,"0","lol"
5872,"0","damnn"
5872,"0","dude"
5872,"0","cool"
5872,"0","raining"
5872,"0","hate"
5872,"0","cold"
5873,"0","damon"
5873,"0","carlton"
5873,"0","lost"
5873,"0","gay"
5874,"1","dang"
5874,"1","hate"
5874,"1","buttons"
5874,"1","tweet"
5875,"0","dang"
5875,"0","id"
5875,"0","hate"
5875,"0","whats"
5875,"0","twinkies"
5876,"0","dang"
5876,"0","rough"
5876,"0","im"
5876,"0","glad"
5876,"0","jobs"
5876,"0","texas"
5876,"0","people"
5876,"0","whos"
5876,"0","economy"
5876,"0","sucks"
5876,"0","worse"
5877,"0","dang"
5877,"0","sucks"
5877,"0","dont"
5877,"0","sound"
5877,"0","queer"
5877,"0","chipmunks"
5877,"0","kick"
5877,"0","ass"
5878,"0","dang"
5878,"0","sucks"
5878,"0","lived"
5878,"0","close"
5878,"0","id"
5878,"0","handy"
5878,"0","moral"
5878,"0","support"
5879,"0","dang"
5879,"0","suckssherriff"
5879,"0","joe"
5879,"0","dude"
5879,"0","jails"
5879,"0","minutenot"
5880,"0","dang"
5880,"0","ingen"
5880,"0","moved"
5880,"0","dinosaurs"
5880,"0","tokusatsu"
5880,"0","heroes"
5880,"0","damn"
5880,"0","john"
5880,"0","hammond"
5881,"1","dangi"
5881,"1","stop"
5881,"1","eatting"
5881,"1","cheese"
5881,"1","damn"
5881,"1","kraft"
5882,"1","dat"
5882,"1","bitch"
5882,"1","left"
5882,"1","lol"
5883,"1","dating"
5883,"1","damn"
5883,"1","youre"
5883,"1","faster"
5883,"1","caught"
5883,"1","olds"
5884,"0","dave"
5884,"0","word"
5884,"0","nerd"
5885,"0","davidlano"
5885,"0","luck"
5885,"0","hate"
5885,"0","sort"
5885,"0","public"
5885,"0","speaking"
5886,"1","dawns"
5886,"1","fucking"
5886,"1","twat"
5886,"1","occultclassic"
5886,"1","song"
5886,"1","album"
5887,"0","dead"
5887,"0","ass"
5887,"0","lol"
5888,"1","dead"
5888,"1","ass"
5889,"0","dead"
5889,"0","isnt"
5889,"0","girl"
5889,"0","dies"
5889,"0","chills"
5889,"0","dead"
5889,"0","people"
5889,"0","shes"
5889,"0","alive"
